no,topik,subtopik,soal,jawaban,contoh,konteks,link_sumber
896,benda dan sifatnya,serat,jelaskan serat pada bahan penyusun benda.,serat berupa untaian halus yang tidak dapat dipisahkan lagi.,benang dan tali tersusun dari serat.,serat menjadi bahan dasar untuk beberapa benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
897,benda dan sifatnya,kayu,sebutkan sifat umum kayu?,bahan ini keras cukup kuat serta mudah dibentuk.,meja dan kursi sering dibuat dari kayu.,kayu banyak digunakan untuk perabot rumah tangga.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
898,benda dan sifatnya,kayu,apa saja sifat umum kayu?,bahan ini keras cukup kuat serta mudah dibentuk.,meja dan kursi sering dibuat dari kayu.,kayu banyak digunakan untuk perabot rumah tangga.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
899,benda dan sifatnya,kayu,tuliskan sifat umum kayu?,bahan ini keras cukup kuat serta mudah dibentuk.,meja dan kursi sering dibuat dari kayu.,kayu banyak digunakan untuk perabot rumah tangga.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
900,benda dan sifatnya,plastik,sebutkan kelebihan plastik sebagai bahan benda!,bahan ini ringan mudah dibentuk serta tidak mudah pecah.,botol minum sering dibuat dari plastik.,plastik dipakai pada banyak barang sehari-hari.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
901,benda dan sifatnya,plastik,apa kelebihan plastik sebagai bahan benda?,bahan ini ringan mudah dibentuk serta tidak mudah pecah.,botol minum sering dibuat dari plastik.,plastik dipakai pada banyak barang sehari-hari.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
902,benda dan sifatnya,plastik,tuliskan kelebihan plastik sebagai bahan benda!,bahan ini ringan mudah dibentuk serta tidak mudah pecah.,botol minum sering dibuat dari plastik.,plastik dipakai pada banyak barang sehari-hari.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
903,benda dan sifatnya,kaca,apa sifat kaca?,kaca bersifat keras bening namun mudah pecah.,jendela rumah menggunakan kaca agar cahaya masuk.,kaca cocok untuk benda yang perlu tembus pandang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
904,benda dan sifatnya,kaca,bagaimana sifat kaca?,kaca bersifat keras bening namun mudah pecah.,jendela rumah menggunakan kaca agar cahaya masuk.,kaca cocok untuk benda yang perlu tembus pandang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
905,benda dan sifatnya,kaca,sebutkan sifat kaca!,kaca bersifat keras bening namun mudah pecah.,jendela rumah menggunakan kaca agar cahaya masuk.,kaca cocok untuk benda yang perlu tembus pandang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
906,benda dan sifatnya,karet,untuk benda apa karet sering digunakan?,bahan ini digunakan karena sifatnya lentur.,ban kendaraan terbuat dari karet.,karet dipakai karena lentur dan tidak mudah berubah bentuk.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
907,benda dan sifatnya,karet,untuk benda apa karet sering digunakan,bahan ini digunakan karena sifatnya lentur.,ban kendaraan terbuat dari karet.,karet dipakai karena lentur dan tidak mudah berubah bentuk.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
908,benda dan sifatnya,karet,untuk benda apa karet sering digunakan?,bahan ini digunakan karena sifatnya lentur.,ban kendaraan terbuat dari karet.,karet dipakai karena lentur dan tidak mudah berubah bentuk.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
909,benda dan sifatnya,bambu dan batu,mengapa bambu dan batu sering dipakai untuk benda tertentu?,keduanya kuat namun memiliki fungsi berbeda.,"bambu dapat dijadikan kerajinan, sedangkan batu untuk bangunan.",kekuatan bahan memengaruhi pemilihannya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
910,benda dan sifatnya,bambu dan batu,apa alasan bambu dan batu sering dipakai untuk benda tertentu?,keduanya kuat namun memiliki fungsi berbeda.,"bambu dapat dijadikan kerajinan, sedangkan batu untuk bangunan.",kekuatan bahan memengaruhi pemilihannya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
911,benda dan sifatnya,bambu dan batu,kenapa bambu dan batu sering dipakai untuk benda tertentu?,keduanya kuat namun memiliki fungsi berbeda.,"bambu dapat dijadikan kerajinan, sedangkan batu untuk bangunan.",kekuatan bahan memengaruhi pemilihannya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
912,benda dan sifatnya,benang,apa kegunaan benang dalam kehidupan sehari-hari?,benang digunakan untuk menjahit mengikat serta membuat kerajinan.,benang dipakai penjahit untuk menyambung kain.,benang adalah bahan yang tipis tetapi bermanfaat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
913,benda dan sifatnya,benang,untuk apa benang digunakan dalam kehidupan sehari-hari?,benang digunakan untuk menjahit mengikat serta membuat kerajinan.,benang dipakai penjahit untuk menyambung kain.,benang adalah bahan yang tipis tetapi bermanfaat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
914,benda dan sifatnya,benang,apa manfaat benang dalam kehidupan sehari-hari?,benang digunakan untuk menjahit mengikat serta membuat kerajinan.,benang dipakai penjahit untuk menyambung kain.,benang adalah bahan yang tipis tetapi bermanfaat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
915,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,kenapa benda dibuat dari bahan yang berbeda-beda?,"benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan cocok untuk kegunaan tertentu. ada bahan yang kuat, lentur, halus, atau tahan air, sehingga pemilihannya harus disesuaikan dengan fungsi benda tersebut.","buku dibuat dari kertas supaya bisa ditulis, sedangkan ember dibuat dari plastik supaya bisa menampung air. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.","setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
916,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,apa alasan benda dibuat dari bahan yang berbeda-beda?,"benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan cocok untuk kegunaan tertentu. ada bahan yang kuat, lentur, halus, atau tahan air, sehingga pemilihannya harus disesuaikan dengan fungsi benda tersebut.","buku dibuat dari kertas supaya bisa ditulis, sedangkan ember dibuat dari plastik supaya bisa menampung air. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.","setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
917,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,mengapa benda dibuat dari bahan yang berbeda-beda?,"benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan cocok untuk kegunaan tertentu. ada bahan yang kuat, lentur, halus, atau tahan air, sehingga pemilihannya harus disesuaikan dengan fungsi benda tersebut.","buku dibuat dari kertas supaya bisa ditulis, sedangkan ember dibuat dari plastik supaya bisa menampung air. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.","setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
918,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,mengapa tali harus kuat dan lentur?,"tali harus kuat agar tidak mudah putus saat menarik atau mengikat benda. tali juga harus lentur supaya mudah dililitkan, dibuat simpul, dan dipakai sesuai kebutuhan.","tali pramuka, tali jemuran, dan tali pancing dipakai untuk keperluan berbeda karena sifat bahannya juga berbeda. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.","setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
919,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,apa alasan tali harus kuat dan lentur?,"tali harus kuat agar tidak mudah putus saat menarik atau mengikat benda. tali juga harus lentur supaya mudah dililitkan, dibuat simpul, dan dipakai sesuai kebutuhan.","tali pramuka, tali jemuran, dan tali pancing dipakai untuk keperluan berbeda karena sifat bahannya juga berbeda. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.","setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
920,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,kenapa tali harus kuat dan lentur?,"tali harus kuat agar tidak mudah putus saat menarik atau mengikat benda. tali juga harus lentur supaya mudah dililitkan, dibuat simpul, dan dipakai sesuai kebutuhan.","tali pramuka, tali jemuran, dan tali pancing dipakai untuk keperluan berbeda karena sifat bahannya juga berbeda. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.","setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
921,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,kenapa kain wol cocok untuk pakaian hangat?,kain wol cocok untuk pakaian hangat karena bahannya tebal dan dapat menimbulkan rasa hangat saat dipakai. kain ini sesuai digunakan di daerah dingin atau saat udara terasa sangat sejuk.,jaket wol dan selimut wol sering dipakai ketika cuaca dingin agar tubuh tetap hangat. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.,"setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
922,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,apa alasan kain wol cocok untuk pakaian hangat?,kain wol cocok untuk pakaian hangat karena bahannya tebal dan dapat menimbulkan rasa hangat saat dipakai. kain ini sesuai digunakan di daerah dingin atau saat udara terasa sangat sejuk.,jaket wol dan selimut wol sering dipakai ketika cuaca dingin agar tubuh tetap hangat. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.,"setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
923,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,mengapa kain wol cocok untuk pakaian hangat?,kain wol cocok untuk pakaian hangat karena bahannya tebal dan dapat menimbulkan rasa hangat saat dipakai. kain ini sesuai digunakan di daerah dingin atau saat udara terasa sangat sejuk.,jaket wol dan selimut wol sering dipakai ketika cuaca dingin agar tubuh tetap hangat. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.,"setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
924,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,kenapa kertas harus dibuat dari serat kayu?,"kertas dibuat dari serat kayu karena serat kayu bisa diolah menjadi lembaran yang ringan, tipis, dan dapat digunakan untuk menulis, mencetak, atau membungkus. setiap jenis kertas juga dibuat dengan ketebalan dan pori-pori yang berbeda sesuai kegunaannya.","kertas hvs dipakai untuk menulis, kertas karton untuk sampul, dan kertas tisu untuk mengelap keringat. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.","setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
925,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,apa alasan kertas harus dibuat dari serat kayu?,"kertas dibuat dari serat kayu karena serat kayu bisa diolah menjadi lembaran yang ringan, tipis, dan dapat digunakan untuk menulis, mencetak, atau membungkus. setiap jenis kertas juga dibuat dengan ketebalan dan pori-pori yang berbeda sesuai kegunaannya.","kertas hvs dipakai untuk menulis, kertas karton untuk sampul, dan kertas tisu untuk mengelap keringat. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.","setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
926,benda dan sifatnya,hubungan sifat bahan dan bahan penyusunnya,mengapa kertas harus dibuat dari serat kayu?,"kertas dibuat dari serat kayu karena serat kayu bisa diolah menjadi lembaran yang ringan, tipis, dan dapat digunakan untuk menulis, mencetak, atau membungkus. setiap jenis kertas juga dibuat dengan ketebalan dan pori-pori yang berbeda sesuai kegunaannya.","kertas hvs dipakai untuk menulis, kertas karton untuk sampul, dan kertas tisu untuk mengelap keringat. contoh ini memperlihatkan bahwa sifat bahan menentukan apakah benda cocok dipakai untuk kebutuhan tertentu dalam kehidupan sehari-hari.","setiap bahan memiliki sifat yang berbeda seperti kuat, lentur, halus, tebal, atau tahan air. sifat-sifat itu menentukan apakah bahan cocok dipakai untuk benda tertentu dalam kehidupan sehari-hari.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
927,benda dan sifatnya,perubahan benda,apa yang dimaksud perubahan fisika?,"perubahan fisika adalah perubahan benda yang tidak menghasilkan zat baru. benda hanya berubah bentuk, wujud, atau keadaan sementara, dan biasanya masih bisa kembali seperti semula.","es yang mencair menjadi air lalu dibekukan lagi adalah contoh perubahan fisika. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
928,benda dan sifatnya,perubahan benda,apa itu perubahan fisika?,"perubahan fisika adalah perubahan benda yang tidak menghasilkan zat baru. benda hanya berubah bentuk, wujud, atau keadaan sementara, dan biasanya masih bisa kembali seperti semula.","es yang mencair menjadi air lalu dibekukan lagi adalah contoh perubahan fisika. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
929,benda dan sifatnya,perubahan benda,bisakah kamu menjelaskan perubahan fisika?,"perubahan fisika adalah perubahan benda yang tidak menghasilkan zat baru. benda hanya berubah bentuk, wujud, atau keadaan sementara, dan biasanya masih bisa kembali seperti semula.","es yang mencair menjadi air lalu dibekukan lagi adalah contoh perubahan fisika. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
